,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,D:dota_replay/Nethercore/20260423/,http://replay185.valve.net/570/8782845762_774823476.dem.bz2,68.05321502685547,toDo,8782845762.0
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,D:dota_replay/Nethercore/20260423/,http://replay185.valve.net/570/8782786363_715739103.dem.bz2,47.633490562438965,toDo,8782786363.0
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,D:dota_replay/Nethercore/20260423/,http://replay183.valve.net/570/8782722935_2091536247.dem.bz2,53.173672676086426,toDo,8782722935.0
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,D:dota_replay/Nethercore/20260423/,http://replay186.valve.net/570/8782664821_278050568.dem.bz2,52.80207061767578,toDo,8782664821.0
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,D:dota_replay/Nethercore/20260423/,http://replay181.valve.net/570/8782624979_139297170.dem.bz2,47.8434944152832,toDo,8782624979.0
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,D:dota_replay/Nethercore/20260423/,http://replay183.valve.net/570/8782584741_1982167350.dem.bz2,50.74902057647705,toDo,8782584741.0
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,D:dota_replay/Nethercore/20260422/,http://replay181.valve.net/570/8781499375_804370390.dem.bz2,51.952805519104,toDo,8781499375.0
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,D:dota_replay/Nethercore/20260422/,http://replay185.valve.net/570/8781457139_1526629270.dem.bz2,43.69612979888916,toDo,8781457139.0
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,D:dota_replay/Nethercore/20260422/,http://replay185.valve.net/570/8780655093_127497692.dem.bz2,52.112006187438965,toDo,8780655093.0
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,D:dota_replay/Nethercore/20260421/,http://replay184.valve.net/570/8780585672_1765055250.dem.bz2,38.309770584106445,toDo,8780585672.0
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,D:dota_replay/Nethercore/20260421/,http://replay184.valve.net/570/8779504746_1071764773.dem.bz2,52.50436019897461,toDo,8779504746.0
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,D:dota_replay/Nethercore/20260421/,http://replay185.valve.net/570/8779415901_1390782638.dem.bz2,62.42073440551758,toDo,8779415901.0
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,D:dota_replay/Nethercore/20260420/,http://replay185.valve.net/570/8779026369_599016988.dem.bz2,56.39663124084473,toDo,8779026369.0
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,,D:dota_replay/Nethercore/20260420/,http://replay183.valve.net/570/8778977085_206174737.dem.bz2,37.62097930908203,toDo,8778977085.0
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,,D:dota_replay/Nethercore/20260420/,http://replay182.valve.net/570/8778936372_2022007280.dem.bz2,42.06190013885498,toDo,8778936372.0
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,D:dota_replay/Nethercore/20260420/,http://replay181.valve.net/570/8778907200_815661374.dem.bz2,25.534202575683594,toDo,8778907200.0
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,,D:dota_replay/Nethercore/20260420/,http://replay184.valve.net/570/8778868887_182263139.dem.bz2,48.79737949371338,toDo,8778868887.0
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,D:dota_replay/Nethercore/20260418/,http://replay185.valve.net/570/8776239028_888649064.dem.bz2,62.42002010345459,toDo,8776239028.0
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,D:dota_replay/Nethercore/20260418/,http://replay182.valve.net/570/8776164524_1902347590.dem.bz2,57.61043739318848,toDo,8776164524.0
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,D:dota_replay/Nethercore/20260418/,http://replay181.valve.net/570/8776022735_566366243.dem.bz2,60.66477870941162,toDo,8776022735.0
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,D:dota_replay/Nethercore/20260417/,http://replay185.valve.net/570/8774885908_1474356073.dem.bz2,35.007826805114746,toDo,8774885908.0
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,,D:dota_replay/Nethercore/20260417/,http://replay185.valve.net/570/8774804454_65913297.dem.bz2,81.53244113922119,toDo,8774804454.0
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,D:dota_replay/Nethercore/20260417/,http://replay185.valve.net/570/8774759010_1057335989.dem.bz2,49.664605140686035,toDo,8774759010.0
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,D:dota_replay/Nethercore/20260417/,http://replay185.valve.net/570/8774675856_1174923050.dem.bz2,58.92575263977051,toDo,8774675856.0
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,D:dota_replay/Nethercore/20260417/,http://replay185.valve.net/570/8774642170_1442546699.dem.bz2,38.432637214660645,toDo,8774642170.0
